Sample,EquilibriumCount,StableEquilibriumCount,HasPhysicalBistability,LowerFoldSodium0,UpperFoldSodium0,UpperFoldSodium02,SodiumFoldChange,SodiumComparisonAvailable,SodiumDirectionPreserved,UnexpectedStability,OscillatoryInstability,UnexpectedFoldGeometry,alphaMultiplier,betaMultiplier,kaMultiplier,r0Multiplier,krMultiplier,KrMultiplier,prMultiplier,KsMultiplier,nsMultiplier,fminMultiplier,KfMultiplier,nfMultiplier,gzMultiplier,kzMultiplier,KzMultiplier,nzMultiplier
2527,3,2,1,-0.422199775178244,0.331583998791842,0.168609186490536,-0.162974812301306,1,1,0,0,0,1.0027573529394,1.09274773985797,1.1639023532912,1.12366159863314,0.834021259427541,1.0700814738636,1.09822027427564,0.890321674524099,0.960565212794249,1.09123584270161,0.872011977968227,0.854569626224191,0.94928199662519,1.13701600096713,1.10742536421842,0.801022538928005
2528,3,2,1,-1.13857761925465,0.20871155361925,0.105084793038553,-0.103626760580697,1,1,0,0,0,1.09311278618459,1.07903256329553,0.92915087700754,0.812589589412585,0.819100678350011,0.875695510102699,0.802523610337816,0.812580411095236,1.10263387012768,1.00708448854867,0.857541784325097,1.08525959464479,1.04044399997501,1.11165550924183,1.03357585254647,1.03954426294646
2529,3,2,1,0.0127768938617035,0.642997779892525,0.374358369039208,-0.268639410853317,1,1,0,0,0,0.823981589967935,0.964252154101888,1.15967317683702,1.07311874594018,0.968723263364744,0.94329895581434,1.00758407395489,1.16416368241405,0.851689094431486,0.943864331106167,1.12202925302618,1.00939767994935,0.924071021780584,1.17830512328749,0.912934667983059,1.12410850479591
2530,3,2,1,-0.141157327161431,0.741188806573398,0.497587848114935,-0.243600958458463,1,1,0,0,0,0.82661725096157,0.919016158515882,1.17277815297888,0.842143059763464,1.15198341383066,1.18521828356151,1.18414389071166,1.17869841936062,1.08275878533108,1.06985668372637,1.00666206685316,1.03523519433286,0.912050200899338,1.15123016449631,0.874433820016171,1.10978227706587
2531,3,2,1,-0.538623484687944,0.497427490841538,0.298256956724965,-0.199170534116573,1,1,0,0,0,0.862103803042231,0.832684113854599,0.968095616122381,0.876028702585071,1.18137658047445,1.07248675712757,0.880238880518363,1.1316870257379,1.07359294329832,1.14312889283502,0.884089670475824,1.00198873178633,0.850445828358299,1.0369507001207,0.856000143058317,0.98615024808877
2532,3,2,1,-1.01691225008866,0.382466132525643,0.198956505519434,-0.183509627006209,1,1,0,0,0,1.12925657148193,0.867152877301675,1.0301202420826,1.06686658206712,1.02660698905252,1.18170029558162,1.08911877438708,1.15772207627066,0.855118192910381,0.823565634839201,0.949635979352655,1.10101628289163,0.881901810208448,0.879321212473278,0.834761265680945,1.14018110899752
2533,3,2,1,-0.498234837561421,0.375814371780839,0.244142936951075,-0.131671434829764,1,1,0,0,0,0.904815821794755,0.891043391636016,0.812091768122436,0.880941168170745,1.14938400286576,0.944468686368433,0.85962832588846,1.04207510954561,1.10053710228982,0.807308271717968,1.19735420452472,0.991703398090994,0.899293652235081,1.1726439783201,0.934477618686078,0.918151146622692
2534,3,2,1,-0.764436405605609,0.3251048039775,0.210399436359637,-0.114705367617862,1,1,0,0,0,0.949665945401702,1.17367233190984,0.900950395937705,1.01832599174753,0.900704813578714,1.05888744060416,1.1058987060599,0.889634622334104,1.11054694868213,0.974136243118103,1.19783034495984,0.910798886562404,0.836558322561101,0.901626000030031,1.1219185359966,1.05813693753265
2535,3,2,1,-0.954862230172241,0.477617835435448,0.24013292447611,-0.237484910959337,1,1,0,0,0,0.862460645220595,0.979319593167363,1.17038205402981,0.942067977495252,0.952854012678031,0.959760259845974,0.899780668327669,1.03920398010902,0.970153687951851,1.12603156929098,0.877255417611263,1.05054361978043,1.06335208409357,0.97151417616855,0.830462890146759,0.976880476069888
2536,3,2,1,-1.28800335673278,0.292198730525988,0.140711147695026,-0.151487582830962,1,1,0,0,0,0.947653296274985,0.897812900001743,1.0987978076144,1.04359461336744,0.870226473977147,0.956718863792397,1.17099075349018,0.800837404402278,1.00132669388001,0.824312601098965,0.864888652544524,1.15907186862361,1.03262254293946,0.948342220763908,0.907686920674168,1.0272199273612
2537,3,2,1,-0.563578876649198,0.397922449775764,0.220979256627995,-0.176943193147769,1,1,0,0,0,0.833190435152762,1.1159287361482,0.892898597938728,1.02415989245221,0.987908413952694,1.11843731888311,0.870951461066165,0.97991755017306,0.811153999350904,0.82073447470637,1.14510162084356,0.933567709195025,0.9311280049014,0.979090498409651,1.09134489227506,1.13221354233898
2538,3,2,1,-0.555843243408103,0.325511958770874,0.179609130545081,-0.145902828225793,1,1,0,0,0,1.05674079730357,0.885635666644077,0.945825511120375,0.930943464430029,0.865064767904702,1.06847613567102,0.934297253531607,1.00555185966351,0.90970494245956,1.02838371735413,0.861281308457457,1.04638796457505,0.857680194571687,1.1567132308118,1.03452433663353,1.07664788911921
2539,3,2,1,-1.5072011142188,0.256794940942913,0.128198550294368,-0.128596390648545,1,1,0,0,0,1.1757862652795,0.938990745071651,0.885822654370122,1.15340326493968,0.909989157812188,1.1239838857638,0.836099550764255,1.03223303855508,0.883568163686854,1.1430115111887,0.906177476520886,0.967732100640126,1.09488697702727,0.848350682972509,1.12750342369232,1.04347585905177
2540,1,1,1,0.112347559324312,0.74457182339433,0.482473234965962,-0.262098588428368,1,1,0,0,0,0.820574786903939,0.908600832101983,1.17565954691951,0.970910681271948,1.18675546920339,0.932784399333314,0.873438799485663,1.17795505952052,0.916600932868515,0.824623571223443,1.13283912197286,0.953050091609607,0.921930944783387,1.17817148124961,1.00126722247795,1.18888164745725
2541,3,2,1,-1.45611073225818,0.273670798878982,0.14490211462313,-0.128768684255851,1,1,0,0,0,1.11361615203643,0.97813196530508,1.0587117090248,1.00498513099267,0.961536739564979,1.13761407960652,1.03698035609528,0.824836806780198,0.9183131698603,0.932941379166017,1.00896702881925,0.981972815393767,0.969294264984206,0.809475438855712,0.97473353717124,1.05491046601332
2542,3,2,1,-1.31615185411134,0.325262918969181,0.148138112874997,-0.177124806094184,1,1,0,0,0,0.868661424154686,1.07110333321557,0.923834222579618,1.1398683222202,0.863501310131774,0.905336313081038,1.00652469702302,1.02138279056325,0.887369984509991,0.806326739014413,1.12999328887411,1.18660300352091,1.14891712942871,0.927158500624308,0.886011677054012,1.07686168791454
2543,3,2,1,-1.44503600637596,0.266105077259305,0.121215895933178,-0.144889181326127,1,1,0,0,0,1.15757866784351,1.12825246977993,0.841316961649166,1.15359821807146,0.838233043413759,1.05089304345745,1.0117839330805,1.18704956136514,0.837406727704956,1.10019385704058,0.976119836497456,0.850791682061867,1.1697570236442,0.829676673681713,1.17405889523967,0.977762883340061
2544,3,2,1,-0.500925103208217,0.492875943846111,0.304079925243072,-0.188796018603038,1,1,0,0,0,1.12847122350929,0.988338259973449,1.14996197280497,1.01733293144399,0.886427466299172,0.825181363571617,1.12573555812241,1.19521083497235,0.920386296750063,0.907499138487844,1.03819903481103,1.15892411533426,1.09310634640725,1.08046454373229,1.18868335268691,0.987600043904946
2545,3,2,1,-1.04717235938734,0.33755875545114,0.202134609200582,-0.135424146250558,1,1,0,0,0,1.07050882092908,1.07654497697929,0.925085604809604,0.850820131524975,1.11539275559051,0.848813615360373,1.14489646708807,1.0567959025308,1.12544198370264,1.01421322987918,1.06628293994164,0.943741490811095,1.11959373268302,1.06623660879313,0.927622655698433,0.819088438848705
2546,3,2,1,-0.897551326485616,0.340706488697774,0.201192134521415,-0.139514354176359,1,1,0,0,0,1.08732906224333,0.930787123213942,0.973972164024987,0.978125583215617,1.00786770220042,0.925871894020675,1.14732428960295,1.01071554110253,0.977338429437103,0.979580251000881,0.90925030995007,0.844938280297266,1.14376531195826,1.13663116737744,1.11560076445782,1.03211701931223
2547,3,2,1,-0.604841366808926,0.270250862269791,0.13977808650691,-0.130472775762881,1,1,0,0,0,1.0616199473999,0.929110587488812,0.865348867368773,0.956505503350566,0.88765867937427,0.992175631928981,0.946304839416903,0.965653682178308,0.85520395604616,1.11333704419687,1.0670080576889,1.19472145558028,0.815471644239206,1.17304028075122,0.921635741101979,1.14892695613509
2548,3,2,1,-1.1980225066951,0.307841896312026,0.171197547883933,-0.136644348428093,1,1,0,0,0,1.02218973551065,0.856844589529512,1.01430680389094,0.812024059932024,0.970380984074623,0.895121259924771,0.952232997910056,0.874761012105508,1.08626151541022,0.931822636604023,0.892114326199305,0.940665932488157,0.996050311702813,0.94684112003954,0.940346171956899,0.955951848061801
2549,3,2,1,-1.09319438309531,0.539230451688126,0.355083110611756,-0.18414734107637,1,1,0,0,0,0.87024331276085,1.14107776608411,1.16299548847543,1.18675490980085,1.18881620613463,1.14385383178119,1.06369241657173,0.995158640267758,1.18553386901922,1.02387308963259,0.977487453788207,1.06853591952862,0.996220511591647,0.804217864238157,1.01807944185286,0.945176327907904
2550,3,2,1,-1.27443662755721,0.220046122595302,0.0562282801883026,-0.163817842406999,1,1,0,0,0,0.936525319425931,0.929489407169579,1.0057601839617,1.19699406414208,0.819454599563097,1.0218316464814,0.831635538190506,0.841524484132188,0.811366053411641,1.10516219873225,0.970331230517901,1.02888436710788,1.03152647137316,0.936640854926979,0.836341491810066,0.962049103289624
2551,3,2,1,-1.21632158226521,0.353658604186461,0.205892562006885,-0.147766042179576,1,1,0,0,0,1.00316377264407,0.842432179837009,1.1677211931445,1.03828861551697,0.947580517794379,1.02450672724976,1.13191018657902,0.829910017052365,1.10425737477937,0.966974633369258,0.929888576732455,1.1171697899294,1.14667948414287,1.08270228593322,0.886201841450709,1.05183765955948
2552,3,2,1,-0.694912785418222,0.415389450664785,0.275259669798555,-0.14012978086623,1,1,0,0,0,1.07843636201897,0.882724359757035,1.02830718103038,0.973968191278339,1.06046254801846,1.01232747770733,0.914854162261431,1.04089868094799,1.09308826797693,0.98973151063803,1.08715619401301,0.978388548812706,0.853704534386432,0.981003845459215,1.01074627671747,1.13337352073087
2553,3,2,1,-0.478818195235705,0.324792270169631,0.201179931396928,-0.123612338772703,1,1,0,0,0,0.99619207843026,1.03343927373243,0.902734419246442,1.07114166460334,1.07737598368946,0.819474753706778,1.1046426938411,0.988821711746498,1.12534636502253,0.930277600520438,1.14386553728848,0.821492527312306,0.834121503866245,1.08395005080177,1.03113806329269,0.926379093536251
2554,3,2,1,-0.622963914101886,0.540287510664246,0.358585799380091,-0.181701711284154,1,1,0,0,0,0.832717135570141,0.979184458756178,1.12361351283325,1.04598120441708,1.18748633572088,0.896893075704864,0.903537917388456,0.98814762142083,1.16791656533761,0.824503822498464,1.00852817006202,1.04127054515005,0.896189524526057,0.882337318768889,1.05701347678787,0.897001032537407
2555,3,2,1,-0.381464645600151,0.47506984996796,0.305232982352654,-0.169836867615306,1,1,0,0,0,0.819684843898554,0.911690135210757,1.05198522363368,0.939870416993161,0.936561393839484,0.876018794757686,1.08076766511054,0.916393697843844,1.019937283432,1.00436341242375,1.16743413445639,1.11933476704523,1.00600633043705,1.1035119101251,1.10529139686816,0.800410408487262
2556,3,2,1,-0.641104075630514,0.465675404884516,0.274822998972729,-0.190852405911787,1,1,0,0,0,0.820221121134721,0.841684385727046,1.07622120801789,0.929791885795116,0.972433516613384,0.919691539406323,0.804651698136581,0.952266647778489,0.994967848889617,0.905787192651522,1.09252724317042,1.07306602248273,0.876228499210544,0.884509434964629,0.933269874038092,0.813122681920372
2557,3,2,1,-1.08446062797335,0.2193877185703,0.112530220812005,-0.106857497758295,1,1,0,0,0,1.12521781730591,0.848217007525532,0.912542221724973,1.09037212874052,1.11132453270527,0.897502380889784,1.00942017628529,0.846204493167141,1.07929526838275,0.932568320614325,1.16568225058007,0.854091704190842,1.17753564726774,1.18770917821858,0.861277299744721,0.817144820120939
2558,3,2,1,-1.29803811430841,0.238150811039419,0.0948900700661398,-0.143260740973279,1,1,0,0,0,1.15162388897748,0.996862387309223,1.03350715897589,0.87572017736377,1.08292806594709,0.973109664349892,1.02696121156454,0.872083223100274,0.822056004959407,1.19817673562037,0.941690865686388,1.03316301498769,1.17900867300327,1.06931969489051,0.873793194698733,0.850329755275453
2559,3,2,1,-1.34602122715746,0.257054464994616,0.115542215971893,-0.141512249022723,1,1,0,0,0,1.06505469437537,0.992398042050718,0.850672394620702,1.00730681693072,0.894412639443175,0.934674356526379,0.805545822393393,1.0573986769573,0.889719745858323,1.18771924935289,0.806512186871752,0.932369561993698,1.187234889007,1.04385454378326,1.03870129783856,1.17141795356147
2560,3,2,1,-0.750739208061641,0.386522506819603,0.239554987174037,-0.146967519645566,1,1,0,0,0,1.12044898673156,0.96168236619964,0.996951414603943,1.05843661891277,0.857966077872395,1.01304961195206,1.18816973859976,1.1365288362797,1.06776652982901,0.823323166465489,1.13814877853831,1.08764167917979,0.991779353418303,1.11653026448977,0.888898806608907,1.08749184869392
2561,3,2,1,-0.735192360334431,0.528076198477329,0.301572510284313,-0.226503688193017,1,1,0,0,0,0.841404620426141,1.10053290023411,0.995708184480158,1.05920455490575,1.05152029951981,1.147690500187,1.12712742647861,1.18228185465301,0.934758461194612,1.01079929506949,0.924364720879949,0.939630762403451,1.07532122673526,1.05415163546048,0.911386111242718,1.16677360910934
2562,3,2,1,-1.2358074392595,0.450001807141123,0.215273796454371,-0.234728010686752,1,1,0,0,0,0.818651309955708,1.11917246926165,1.11926662602504,1.00362659940529,1.11935570818795,0.842464077588672,1.08483838576621,1.01825451138856,0.925391884720553,1.01664800875699,0.818530183216279,0.824732684538234,1.16706908174625,0.848282556284774,0.98386453156456,0.945965699147504
2563,3,2,1,-0.252771559198493,0.605023276246409,0.336847804344989,-0.26817547190142,1,1,0,0,0,0.822384757399384,1.09085764901989,1.14961462294907,0.889007494450756,0.935492871649735,0.995900679704452,1.01670922752698,1.12764729515952,0.803476292446745,1.0843261849561,1.18327617263636,0.91122458994882,0.999102255639833,0.972886528701375,0.932575939675022,1.03090473371732
2564,3,2,1,-0.730238632133383,0.475720486040692,0.317958189234787,-0.157762296805905,1,1,0,0,0,1.16528491195299,0.917105214328184,1.1390118624946,1.02674131523914,0.882611692769644,0.958847026040355,1.1735940326292,1.13611210347999,1.04405941906823,1.06924393121678,1.06970791022781,0.829521513542754,1.05589716667938,0.987183832772172,1.18227806875186,1.11867312271404
2565,3,2,1,-1.00439916760349,0.24720374748551,0.104617822657314,-0.142585924828195,1,1,0,0,0,1.10817130863618,1.10333289907293,1.00689454802336,0.852990837917121,0.831492449467984,1.18576727363813,0.834696944582405,0.893467537893897,0.851954510896211,0.830866679747191,0.962072454977878,1.19117356442442,0.899490749211778,0.996230251354022,0.831463504164026,0.919918017948756
2566,3,2,1,-0.651631640047622,0.314338400399731,0.156258877392044,-0.158079523007687,1,1,0,0,0,1.0367440386804,1.1936452515632,0.992065809948759,1.04589164592113,1.00876867392228,0.970845728669041,1.10777530589203,1.00232993088404,0.874831166005441,1.14514938085257,1.08945711532169,0.884674465534179,0.902678931065195,0.98082075124167,0.980145626977957,0.868121931688031
2567,3,2,1,-0.599225452434593,0.60122651944922,0.396127626932855,-0.205098892516365,1,1,0,0,0,0.894382329631922,0.992720677694247,1.10111743951116,0.89610817295321,0.810892459121362,1.18685051870832,0.812927768731628,1.19152443357095,1.14032964220676,1.18046252380798,0.951898145170785,0.831682046252739,0.877048677587658,0.874637071974958,1.0020979342497,1.14331294272357
2568,3,2,1,-1.22726496072433,0.276256872149767,0.170321770729719,-0.105935101420048,1,1,0,0,0,1.13847793969843,1.04589257892861,0.821507277501493,1.05348493021658,0.949367958572127,0.807836202025565,0.852818443000795,1.08894680377722,1.16833450759754,0.883090345157345,1.10504957405279,1.17502289236186,0.997077460632822,0.974347520722189,1.01797721217028,1.18081253587251
2569,3,2,1,-1.14017064767984,0.393921174294285,0.245250934968717,-0.148670239325567,1,1,0,0,0,0.827628975744553,0.871648133605832,1.01241444120348,1.15133663172267,1.08883457731151,1.0285077230049,1.12598405927716,0.860199174323648,1.17067584844598,1.10499647964862,1.14465786680549,1.04106781547027,1.03832822477059,0.914016854132177,0.878067198605091,0.917484692004595
2570,3,2,1,-0.705665987353331,0.211657249916645,0.0403494063528335,-0.171307843563811,1,1,0,0,0,0.892390871885677,1.18653621374445,0.861024497123093,1.12603711557483,0.825507854387667,0.971851327238781,1.14611707712823,1.01079456118123,0.832687772039989,0.808780355376755,1.09169765838908,0.805821164886175,0.958109242430753,1.02782981123157,0.812325269666729,0.804477041151589
2571,3,2,1,-0.584088457302226,0.340579460329129,0.212280423238295,-0.128299037090834,1,1,0,0,0,1.01786892536577,1.06273994065791,1.036794323896,0.839282536485585,0.872962572967576,1.1345206328923,0.828228713992005,0.866027783761959,1.03711625259038,1.0284545230135,1.09000291751729,1.03609638838723,0.810065971204999,0.932589776530664,1.13408255670317,0.805514123021618
2572,3,2,1,-0.590897924458878,0.357832357317195,0.226549568058362,-0.131282789258833,1,1,0,0,0,1.00915945179786,1.09843458939239,1.13095733342786,0.878080728865702,1.05174037187783,0.839925601310692,0.843238026053043,0.829634848346831,1.07710125246953,0.972236336968634,1.01293966231205,0.886117970147049,0.896899476024739,1.11681177673187,1.0940584255891,1.12709857804398
2573,3,2,1,-0.892718428981071,0.379282697662056,0.22182867561722,-0.157454022044836,1,1,0,0,0,1.14837623310039,1.08672481368512,1.11428314684732,1.05485729004502,0.981314745408959,0.929064432676454,1.11909501925826,0.991997886243039,0.848708444555946,0.906707061769103,1.1350969419974,1.07080237558046,1.1603849855983,1.02107600349631,1.17432453176368,1.02906846216691
2574,3,2,1,-0.551473589122508,0.463569180282847,0.301823487090915,-0.161745693191932,1,1,0,0,0,0.962989954602043,0.968713888453048,1.00200244065833,1.12494724273537,1.06860695900814,1.17584837726849,1.08149945804416,1.0470568849604,0.983523468706517,0.812340513552625,1.17033876074953,0.891861629614666,1.17803772962508,1.16094910108789,1.14272309628098,0.914187834415769
2575,3,2,1,-0.570350689126257,0.313139304600237,0.171581529777505,-0.141557774822732,1,1,0,0,0,0.942996623645205,0.95767242105401,0.884555722911743,1.11435140939057,0.866361918813594,0.802222182646104,0.851699837570102,1.00502962125885,0.982904696968132,0.848543433905616,0.87364477093791,1.03642711145872,0.891319390704185,1.1516677103915,1.1279661024591,1.19471502956047
2576,3,2,1,-0.619265045383916,0.392181533479091,0.255118925455746,-0.137062608023345,1,1,0,0,0,1.06082800216197,0.839741359480402,0.881494303221826,0.979038640375459,1.085432469677,1.11188788083237,0.864021762008279,1.09889230141876,0.966764285257503,0.814996199186404,1.13110971758933,1.05396255880938,1.05866066091327,1.12783480282745,1.18681487558785,0.920285458451494
2577,3,2,1,-1.51398675799651,0.351953646481637,0.166459865110946,-0.185493781370692,1,1,0,0,0,0.930353483801591,1.01416978109617,1.11474609005063,1.13131622699529,0.942946112181503,0.833750337146047,0.808767733550174,0.969232896196944,1.12163188279833,1.08928477600428,0.881243033495856,0.965336193680205,1.08873432423312,0.807590156142805,0.914798513694271,0.845185877899481
2578,3,2,1,-1.13374247577255,0.34958332785582,0.183613799984325,-0.165969527871495,1,1,0,0,0,0.83752731612885,1.14898885758814,0.864888164408722,1.02152164958036,1.0698083216914,0.929223162345564,1.08020775549007,1.00480988440108,0.923933296094035,0.904604810244442,1.14542445214041,1.10894202666018,1.10067069107495,0.97801460149921,0.86394613146538,1.14501622896344
2579,3,2,1,-1.56203169446794,0.34662800829678,0.202459279402047,-0.144168728894733,1,1,0,0,0,0.910824958121645,1.11940621597059,0.846280952780784,1.08641138634536,1.16558067190276,0.801160209636899,1.14080916483601,1.07277604694588,1.1120669735764,0.845555423259929,0.940033203952677,1.16744904205957,1.10079404607373,0.851158230988147,1.01118861406334,1.11730508506237
2580,3,2,1,-1.08223248669118,0.316875414232842,0.170980211252276,-0.145895202980566,1,1,0,0,0,0.885761665967209,0.865886842874918,0.98624712706121,1.1849084122096,1.13314844045569,1.09745337556592,0.949288975462124,0.805837924324148,0.901825170977889,1.04632255842878,0.949299591884931,1.14214691139506,1.09547548349303,0.937928332928769,1.13718066632803,0.863996067915284
2581,3,2,1,-1.11879924091956,0.340964838131693,0.187451762806966,-0.153513075324727,1,1,0,0,0,0.981692996115974,1.02597068569375,0.898149960837423,0.91411851880362,0.899255843736301,0.948906231952133,0.920882812884535,1.0926564598647,1.04938021444451,1.04030220580309,1.04648453374359,1.1244861873558,1.18419299953068,1.11593124303259,0.869954485741536,0.931694393286603
2582,1,1,1,0.0918423633257212,0.624691400625153,0.411888904756897,-0.212802495868256,1,1,0,0,0,0.879641532163183,0.908799228547425,1.04505182019735,0.914639553904115,0.800054223453165,1.14645897413063,1.11955847841734,1.16321065866907,0.923818935002178,1.02314240234905,1.08439091323086,0.876321354695709,0.859504093137009,1.13885431483821,1.17806485030129,1.05578816151318
2583,3,2,1,-1.06366634624425,0.257006880658102,0.164535316150963,-0.0924715645071394,1,1,0,0,0,1.18339912376347,1.19025464826838,0.809359527430881,1.0748715711867,1.09749976658013,1.02140150351124,1.09649629960935,0.966543106190969,1.08183914942345,0.840619902756879,1.18889330446305,1.12801482873979,1.08942384672548,1.17193886507859,1.04661327203146,1.15960233848769
2584,3,2,1,-0.844905466767743,0.392660461324337,0.254931850204993,-0.137728611119344,1,1,0,0,0,0.843261719733207,0.851365485288869,1.02230829837883,0.902649502272064,1.14347356120248,0.918368198228618,0.857896891258711,0.816482995397778,1.17106348871386,0.950478567683785,0.932084183392345,1.04940068018133,0.936022128572609,1.02087188092306,1.03046752603106,1.05968931692101
2585,3,2,1,-1.25697010181908,0.225844729273665,0.099206713619068,-0.126638015654597,1,1,0,0,0,1.07903415701298,1.06393684016643,0.971774196638705,1.17708373158353,1.09004832786874,1.03859418809797,0.901410004555362,0.81787067670227,0.813110012749882,0.974781757026892,1.08280831871879,0.897786889534778,1.10704926976525,0.994687988930873,0.985677286786242,1.13087225308799
